Unnamed: 0,#,Name,Team,G,AB,PA,HIP,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,SB,CS,NSB,AVG,OBP,SLG,OPS,BABIP,K%,BB%,real_AB,real_PA,real_HIP,real_H,real_1B,real_2B,real_3B,real_HR,real_R,real_RBI,real_BB,real_IBB,real_SO,real_HBP,real_SF,real_SH,real_SB,real_CS,real_NSB,real_AVG,real_OBP,real_SLG,real_OPS,real_BABIP,real_K%,real_BB%
31,33,Matt Chapman,SFG,144,468.6850921273032,535.0,92.30318257956448,0.21105527638190952,0.6893203883495147,0.2912621359223302,0.01941747572815534,0.03852596314907873,0.13400335008375208,0.11390284757118928,0.10552763819095477,0.0033500837520938024,0.2613065326633166,0.011725293132328308,0.006700167504187605,0.0,0.01507537688411215,0.0033500837520938024,0.011725293132328308,0.241,0.3283082077051926,0.4378585086042065,0.7661667163093991,0.2959770114942529,26.13065326633166,10.552763819095476,454,535,84,0.19626168224299065,0.7023809523809523,0.27380952380952384,0.023809523809523808,0.03925233644859813,0.14205607476635515,0.11401869158878504,0.13271028037383178,0.001869158878504673,0.23551401869158878,0.011214953271028037,0.007476635514018692,0.0,0.016822429906542057,0.007476635514018692,0.009345794392523364,0.231,0.34,0.43,0.77,0.27,23.6,13.3
32,34,Riley Greene,DET,131,579.6460176991151,655.0,132.15929203336285,0.23716814159292038,0.7368421052745059,0.21929824561741249,0.04385964912354946,0.035398230091603054,0.13805309734513274,0.1256637168141593,0.10442477876106196,0.003539823008849557,0.25486725663716814,0.007079646017699115,0.003539823008849557,0.0,0.008849557522137405,0.003539823008849557,0.005309734513274337,0.268,0.3486725663716814,0.458,0.8066725663716814,0.3372781065088757,25.486725663716815,10.442477876106194,600,655,119,0.2366412213740458,0.7310924369747899,0.2605042016806723,0.008403361344537815,0.0549618320610687,0.1282442748091603,0.16946564885496182,0.07022900763358779,0.0015267175572519084,0.3068702290076336,0.0061068702290076335,0.007633587786259542,0.0,0.0030534351145038168,0.0015267175572519084,0.0015267175572519084,0.258,0.313,0.493,0.806,0.323,30.7,7.000000000000001
33,35,Ketel Marte,ARI,135,487.226480836237,556.0,108.48780487804879,0.23693379790940766,0.7142857142857142,0.2589285714285714,0.026785714285714284,0.04181184668989547,0.13937282229965156,0.14285714285714285,0.10452961672473868,0.006968641114982578,0.18118466898954705,0.008710801393728223,0.010452961672473868,0.0,0.010452961672473868,0.0017421602787456446,0.008710801393728223,0.27,0.3501742160278746,0.4831013916500994,0.8332756076779739,0.2939632545931758,18.118466898954704,10.452961672473869,480,556,108,0.2446043165467626,0.7407407407407407,0.25925925925925924,0.0,0.050359712230215826,0.1564748201438849,0.12949640287769784,0.11510791366906475,0.01079136690647482,0.14928057553956833,0.01618705035971223,0.00539568345323741,0.0,0.007194244604316547,0.0035971223021582736,0.0035971223021582736,0.283,0.376,0.517,0.893,0.29,14.9,11.5
34,36,Bryce Harper,PHI,131,495.67375886524826,580.0,114.14893617021276,0.2429078014184397,0.6846846846846847,0.3153153153153153,0.0,0.04609929078014184,0.14361702127659576,0.1471631205673759,0.13120567375886524,0.017730496453900707,0.21985815602836883,0.005319148936170213,0.007092198581560284,0.001773049645390071,0.014184397163793102,0.005319148936170213,0.008865248226950354,0.284,0.3801065719360568,0.5186721991701245,0.8987787711061814,0.3303571428571428,21.98581560283688,13.120567375886525,501,580,104,0.22586206896551725,0.6923076923076923,0.3076923076923077,0.0,0.04655172413793104,0.12413793103448276,0.12931034482758622,0.1206896551724138,0.010344827586206896,0.20862068965517241,0.010344827586206896,0.005172413793103448,0.0,0.020689655172413793,0.0034482758620689655,0.017241379310344827,0.261,0.357,0.487,0.844,0.292,20.9,12.1
35,37,Isaac Paredes,HOU,152,375.010033444816,438.0,72.51170568561872,0.20735785953177255,0.7272727272727273,0.2626262626262626,0.010101010101010102,0.041806020066889625,0.11371237458193979,0.15050167224080266,0.11371237458193979,0.0016722408026755853,0.16387959866220736,0.023411371237458192,0.006688963210702341,0.0,0.0016722408026755853,0.0016722408026755853,0.0,0.242,0.3444816053511705,0.443359375,0.7878409803511706,0.2519083969465648,16.387959866220736,11.37123745819398,378,438,76,0.2191780821917808,0.7894736842105263,0.19736842105263158,0.013157894736842105,0.045662100456621,0.12100456621004566,0.12100456621004566,0.1141552511415525,0.0,0.1735159817351598,0.0182648401826484,0.0045662100456621,0.0,0.0,0.00228310502283105,-0.00228310502283105,0.254,0.352,0.458,0.809,0.268,17.4,11.4
36,38,Rafael Devers,BOS,145,642.6864,729.0000000000001,137.6352,0.23679999999999998,0.6864406779661016,0.288135593220339,0.025423728813559324,0.048,0.14079999999999998,0.152,0.10239999999999999,0.0192,0.2176,0.0096,0.0063999999999999994,0.0,0.0048,0.0015999999999999999,0.0031999999999999997,0.269,0.3488,0.5045372050816697,0.8533372050816697,0.3033419023136247,21.76,10.24,607,729,118,0.20987654320987653,0.7203389830508474,0.2796610169491525,0.0,0.04801097393689986,0.13580246913580246,0.149519890260631,0.15363511659807957,0.013717421124828532,0.26337448559670784,0.00823045267489712,0.0054869684499314125,0.0,0.0013717421124828531,0.0013717421124828531,0.0,0.252,0.372,0.479,0.851,0.307,26.3,15.4
37,39,Manny Machado,SDP,142,617.5841584158417,678.0000000000001,135.3762376237624,0.24257425742574257,0.7603305785123967,0.23140495867768596,0.008264462809917356,0.0429042904290429,0.1254125412541254,0.15346534653465346,0.07920792079207921,0.009900990099009901,0.19141914191419143,0.00165016501650165,0.00825082508250825,0.0,0.0132013201320132,0.0033003300330033,0.009900990099009901,0.266,0.3234323432343234,0.4619565217391304,0.7853888649734538,0.2915662650602409,19.141914191419144,7.920792079207921,615,678,142,0.24926253687315633,0.7676056338028169,0.2323943661971831,0.0,0.03982300884955752,0.13421828908554573,0.140117994100295,0.08112094395280237,0.0058997050147492625,0.19321533923303835,0.004424778761061947,0.007374631268436578,0.0,0.02064896755162242,0.004424778761061947,0.016224188790560472,0.275,0.335,0.46,0.795,0.307,19.3,8.1
38,40,Brent Rooker,ATH,144,618.4372881355932,699.0,122.02881355932206,0.23728813559322037,0.7475728155339805,0.233009708737864,0.019417475728155338,0.06271186440677966,0.12881355932761088,0.17118644067796612,0.09661016949152544,0.005084745762711864,0.2898305084745763,0.011864406779661017,0.006779661016949153,0.0,0.013559322033898306,0.0033898305084745766,0.010169491525423728,0.268,0.3457627118644067,0.5344827586206896,0.8802454704850964,0.3238993710691824,28.983050847457623,9.661016949152543,626,699,134,0.23462088698140202,0.6791044776119403,0.29850746268656714,0.022388059701492536,0.04291845493562232,0.13161659513590845,0.12732474964234622,0.09298998569384835,0.005722460658082976,0.2217453505007153,0.00715307582260372,0.002861230329041488,0.0,0.008583690987124463,0.001430615164520744,0.00715307582260372,0.262,0.335,0.479,0.814,0.302,22.2,9.3
39,41,Jarren Duran,BOS,149,633.7205651491366,696.0,146.41130298273157,0.23861852433281006,0.6417910447761193,0.2835820895522388,0.07462686567164178,0.028257456828885405,0.13971742543171115,0.12244897959183675,0.07535321821036108,0.0015698587127158557,0.22605965463108318,0.009419152276295134,0.0031397174254317113,0.0015698587127158557,0.04081632653061224,0.007849293563579279,0.03296703296703297,0.262,0.3238993710691824,0.4551724137931034,0.7790717848622859,0.319047619,22.605965463108323,7.535321821036106,620,696,143,0.22844827586206898,0.6223776223776224,0.2867132867132867,0.09090909090909091,0.022988505747126436,0.1235632183908046,0.1206896551724138,0.08620689655172414,0.0014367816091954023,0.24281609195402298,0.017241379310344827,0.004310344827586207,0.0014367816091954023,0.034482758620689655,0.008620689655172414,0.02586206896551724,0.256,0.332,0.442,0.774,0.326,24.3,8.6
40,42,Alex Bregman,BOS,143,436.392,495.0,92.66399999999999,0.2224,0.7435897435897436,0.23931623931623933,0.017094017094017096,0.0352,0.128,0.1312,0.0992,0.0016,0.1296,0.011200000000000002,0.008,0.0,0.0032,0.0016,0.0016,0.252,0.3328,0.4301270417422868,0.7629270417422868,0.2582781456953642,12.96,9.92,433,495,100,0.2383838383838384,0.72,0.28,0.0,0.03636363636363636,0.1292929292929293,0.12525252525252525,0.10303030303030303,0.006060606060606061,0.1414141414141414,0.01818181818181818,0.00404040404040404,0.0,0.00202020202020202,0.00202020202020202,0.0,0.273,0.36,0.462,0.821,0.288,14.099999999999998,10.3
41,43,Brandon Nimmo,NYM,141,562.9003215434084,652.0,121.59485530546624,0.2170418006430868,0.75,0.21551724137931033,0.034482758620689655,0.030546623794212215,0.1334405144631902,0.11414790996784564,0.112540192926045,0.0,0.22186495176848875,0.017684887459807074,0.00482315112540193,0.001607717041800643,0.014469453376205789,0.001607717041800643,0.012861736334405145,0.251,0.3478260869565217,0.4189944134078212,0.7668205003643429,0.3028720626631854,22.186495176848876,11.254019292604502,587,652,129,0.2361963190184049,0.7906976744186046,0.20930232558139536,0.0,0.03834355828220859,0.12423312883435583,0.1411042944785276,0.07668711656441718,0.0015337423312883436,0.21625766871165644,0.010736196319018405,0.010736196319018405,0.0015337423312883436,0.019938650306748466,0.0015337423312883436,0.018404907975460124,0.262,0.324,0.436,0.76,0.301,21.6,7.7
42,44,Steven Kwan,CLE,140,611.5362319,693.0,164.04347826086956,0.249597423510467,0.8027210884353743,0.163265306122449,0.034013605442176874,0.01288244766505636,0.14009661835748793,0.09178743961352658,0.10144927536231886,0.0016103059581320449,0.09339774557165861,0.008051529790660227,0.004830917874396136,0.0032206119162640897,0.02576489533011272,0.00644122383252818,0.019323671497584544,0.283,0.3602584814216478,0.3886861313868613,0.7489446128085091,0.3030927835051546,9.339774557165862,10.144927536231885,625,693,159,0.2453102453102453,0.8113207547169812,0.18238993710691823,0.006289308176100629,0.015873015873015872,0.11688311688311688,0.08080808080808081,0.07936507936507936,0.002886002886002886,0.08658008658008658,0.004329004329004329,0.010101010101010102,0.004329004329004329,0.030303030303030304,0.007215007215007215,0.023088023088023088,0.272,0.33,0.374,0.705,0.283,8.7,7.9
43,45,Matt McLain,CIN,122,508.1044776119403,577.0,108.7257462686567,0.22388059701492535,0.6930693069128474,0.2673267326732674,0.03960396039603961,0.03544776119402985,0.1305970149220104,0.13992537313432835,0.09888059701492538,0.0018656716417910447,0.27611940298507465,0.016791044776119403,0.0037313432835820895,0.0,0.03171641791044776,0.01119402985074627,0.02052238805970149,0.254,0.3395522388059701,0.4491525423728814,0.7887047811788515,0.3289902280130293,27.611940298507463,9.888059701492535,510,577,97,0.19410745233968804,0.8144329896907216,0.18556701030927836,0.0,0.025996533795493933,0.1265164644714038,0.08665511265164645,0.09532062391681109,0.0,0.28942807625649913,0.008665511265164644,0.006932409012131715,0.005199306759098787,0.03119584055459272,0.0034662045060658577,0.02772963604852686,0.22,0.3,0.343,0.643,0.292,28.9,9.5
44,46,Jazz Chisholm Jr.,NYY,134,479.0543478,531.0,97.15760869565219,0.22644927536231887,0.7722772277227722,0.198019801980198,0.0297029702970297,0.04347826086956522,0.13043478260869565,0.1503623188405797,0.08333333333333333,0.005434782608695653,0.25181159420289856,0.007246376811594203,0.005434782608695653,0.0018115942028985505,0.057971014492753624,0.014492753623188406,0.04347826086956522,0.251,0.3176043557168784,0.4477911646586345,0.76539552,0.2988165680473373,25.181159420289855,8.333333333333332,462,531,81,0.21092278719397364,0.8024691358024691,0.18518518518518517,0.012345679012345678,0.0583804143126177,0.14124293785310735,0.15065913370998116,0.10922787193973635,0.0018832391713747645,0.2787193973634652,0.011299435028248588,0.007532956685499058,0.0018832391713747645,0.0583804143126177,0.015065913370998116,0.04331450094161959,0.242,0.332,0.481,0.813,0.282,27.9,10.9
45,47,Jordan Westburg,BAL,123,320.9808429118774,352.0,70.80459770114942,0.23371647509578544,0.7047619047619048,0.2571428571428572,0.0380952380952381,0.03256704980842912,0.13218390804597702,0.1360153256704981,0.06704980842911877,0.0,0.22988505747126436,0.015325670498084292,0.003831417624521073,0.0019157088122605365,0.013409961685823755,0.003831417624521073,0.009578544061302681,0.256,0.3166986564299424,0.4369747899159664,0.7536734463459088,0.3079178885630498,22.988505747126435,6.704980842911877,328,352,70,0.2471590909090909,0.8428571428571429,0.14285714285714285,0.014285714285714285,0.048295454545454544,0.16761363636363635,0.11647727272727272,0.048295454545454544,0.0,0.22727272727272727,0.017045454545454544,0.002840909090909091,0.0,0.002840909090909091,0.005681818181818182,-0.002840909090909091,0.265,0.313,0.457,0.77,0.302,22.7,4.8
46,48,Zach Neto,LAA,140,492.0,554.0,103.0,0.22382671480144403,0.7087378640776699,0.2815533980582524,0.009708737864077669,0.03790613718411552,0.1263537906137184,0.13537906137184116,0.06859205776173286,0.0018050541516245488,0.22563176895306858,0.03429602888086643,0.0036101083032490976,0.005415162454873646,0.04151624548736462,0.01263537906137184,0.02888086642599278,0.252,0.3284936479128856,0.4430894308943089,0.7715830788071947,0.2959770114942529,22.563176895306857,6.859205776173286,502,554,103,0.2328519855595668,0.7087378640776699,0.2815533980582524,0.009708737864077669,0.04693140794223827,0.148014440433213,0.11191335740072202,0.05956678700361011,0.010830324909747292,0.26895306859205775,0.02527075812274368,0.005415162454873646,0.0036101083032490976,0.04693140794223827,0.016245487364620937,0.030685920577617327,0.257,0.319,0.474,0.793,0.312,26.899999999999995,6.0
47,49,Kyle Tucker,CHC,126,516.1087786259542,597.0,109.37404580152673,0.22709923664122142,0.7395833333333334,0.25,0.010416666666666666,0.04389312977099238,0.13740458015267176,0.1450381679389313,0.12595419847328246,0.009541984732824428,0.15267175572519084,0.0019083969465648856,0.0076335877862595426,0.0,0.03244274809160306,0.0038167938931297713,0.028625954198473285,0.263,0.3549618320610687,0.4724061810154525,0.8273680130765213,0.2711864406779661,15.267175572519085,12.595419847328245,500,597,111,0.22278056951423786,0.7387387387387387,0.22522522522522523,0.036036036036036036,0.03685092127303183,0.152428810720268,0.12227805695142378,0.1457286432160804,0.011725293132328308,0.1474036850921273,0.006700167504187605,0.005025125628140704,0.0016750418760469012,0.04187604690117253,0.005025125628140704,0.03685092127303183,0.266,0.377,0.464,0.841,0.282,14.7,14.6
48,50,Alejandro Kirk,TOR,118,445.7056074766355,506.0,106.40186915887851,0.2313084112149533,0.8000000000272288,0.19999999998331136,0.0,0.021028037383177572,0.08177570093457943,0.11214953271028037,0.09813084112149532,0.002336448598130841,0.1191588785046729,0.009345794392523364,0.011682242990654205,0.0,0.0,0.0,0.0,0.263,0.338785047,0.3819628647214854,0.7207479114504574,0.2795031055900621,11.91588785046729,9.813084112149532,451,506,112,0.2509881422924901,0.8392857142857143,0.16071428571428573,0.0,0.029644268774703556,0.08893280632411067,0.15019762845849802,0.09486166007905138,0.003952569169960474,0.116600790513834,0.001976284584980237,0.011857707509881422,0.0,0.001976284584980237,0.0,0.001976284584980237,0.282,0.348,0.421,0.769,0.292,11.7,9.5
49,51,Anthony Volpe,NYY,152,536.8620155,596.0,113.65581395348839,0.2155038759689923,0.6910569105691056,0.26829268292682923,0.040650406506179404,0.024806201550387597,0.12558139534883722,0.11317829457364342,0.07906976744186046,0.0015503875973154363,0.23100775193798448,0.012403100775193798,0.006201550387596899,0.0015503875973154363,0.04031007751937985,0.009302325581395349,0.0310077519379845,0.239,0.3074534161490683,0.3958691910499139,0.7033226071989822,0.2928571428571428,23.10077519379845,7.906976744186046,539,596,95,0.1912751677852349,0.6210526315789474,0.3368421052631579,0.042105263157894736,0.031879194630872486,0.10906040268456375,0.12080536912751678,0.07214765100671142,0.0,0.2516778523489933,0.006711409395973154,0.01174496644295302,0.0050335570469798654,0.030201342281879196,0.013422818791946308,0.016778523489932886,0.212,0.272,0.391,0.663,0.252,25.2,7.200000000000001
50,52,Patrick Bailey,SFG,110,406.3755868544601,452.0,84.88262910798123,0.21126760563380284,0.7625,0.22499999999999998,0.012499999999999999,0.023474178403755867,0.10798122066371682,0.10563380281690142,0.08450704225352113,0.0,0.24178403755868544,0.004694835680751174,0.009389671361502348,0.002347417840375587,0.007042253521126761,0.0,0.007042253521126761,0.235,0.3011764705882352,0.3655352480417754,0.6667117186300107,0.291970803,24.178403755868544,8.450704225352112,409,452,85,0.2013274336283186,0.7529411764705882,0.21176470588235294,0.03529411764705882,0.01327433628318584,0.10398230088495575,0.12168141592920353,0.06637168141592921,0.0,0.2942477876106195,0.00663716814159292,0.01327433628318584,0.008849557522123894,0.0022123893805309734,0.0,0.0022123893805309734,0.222,0.277,0.325,0.602,0.308,29.4,6.6000000000000005
51,53,Gabriel Moreno,ARI,101,274.11290322580646,309.0,72.26612903225806,0.25268817204301075,0.7816091954022989,0.20689655172413796,0.011494252873563218,0.01881720430107527,0.11021505376344086,0.11827956989247311,0.09677419354838711,0.002688172043010753,0.16397849462365593,0.00806451612903226,0.00806451612903226,0.0,0.010752688172043012,0.002688172043010753,0.00806451612903226,0.285,0.3575268817204301,0.4090909090909091,0.7666177908113392,0.3283018867924528,16.397849462365592,9.677419355,277,309,70,0.255663430420712,0.8142857142857143,0.17142857142857143,0.014285714285714285,0.02912621359223301,0.1423948220064725,0.12944983818770225,0.09385113268608414,0.009708737864077669,0.1715210355987055,0.003236245954692557,0.006472491909385114,0.0,0.006472491909385114,0.006472491909385114,0.0,0.285,0.353,0.433,0.786,0.323,17.2,9.4
53,55,Anthony Santander,TOR,149,197.88431061806656,221.0,37.12519809825673,0.22345483359746432,0.6886792452830189,0.3018867924528302,0.009433962264150943,0.0554675118858954,0.12678288431061807,0.15689381933438984,0.08557844690966719,0.0031695721077654514,0.20602218700475436,0.011093502377179081,0.00792393026941363,0.0,0.0031695721077654514,0.0015847860538827257,0.0015847860538827257,0.25,0.3201267828843106,0.495575221238938,0.8157020041232487,0.2617283950617284,20.602218700475436,8.557844691,194,221,28,0.15384615384615385,0.8214285714285714,0.17857142857142858,0.0,0.027149321266968326,0.07239819004524888,0.08144796380090498,0.11312217194570136,0.004524886877828055,0.27601809954751133,0.004524886877828055,0.004524886877828055,0.0,0.0,0.0,0.0,0.175,0.271,0.294,0.565,0.219,27.6,11.3
54,56,Yainer Diaz,HOU,135,533.1032608695652,567.0,129.42391304347825,0.26268115942028986,0.7777777777777779,0.20634920634920637,0.015873015873015876,0.03442028985507247,0.11775362319223985,0.14492753623188406,0.043478260869565216,0.0018115942028985512,0.1793478260869565,0.005434782608695652,0.010869565217391304,0.0,0.0018115942028985512,0.0,0.0018115942028985512,0.279,0.3115942028985507,0.4470134874759152,0.75860769,0.3095823095823096,17.934782608695652,4.3478260869565215,542,567,119,0.24514991181657847,0.7815126050420168,0.21008403361344538,0.008403361344537815,0.03527336860670194,0.09876543209876543,0.12345679012345678,0.03527336860670194,0.003527336860670194,0.1675485008818342,0.003527336860670194,0.005291005291005291,0.0,0.001763668430335097,0.001763668430335097,0.0,0.256,0.284,0.417,0.701,0.277,16.8,3.5000000000000004
