#,Name,Team,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,SB,CS,NSB,AVG,OBP,SLG,OPS,BABIP,K%,BB%
682,Luke Adams,MIL,76,269,331,50,26,15,0,9,47,49,39,0,89,21,2,0,5,2,3,0.186,0.332,0.342,0.674,0.237,26.90%,11.80%
683,Blake Hunt,SDP,76,264,292,57,37,12,2,6,27,31,21,0,76,5,2,0,1,0,1,0.216,0.284,0.345,0.629,0.277,26.00%,7.20%
684,Carlos Santana,ARI,114,389,449,83,56,15,0,12,46,51,54,1,87,3,3,0,4,0,4,0.213,0.312,0.344,0.656,0.242,19.40%,12.00%
685,Matthew Ellis,SEA,81,307,347,54,34,11,1,8,35,35,34,0,109,5,1,0,1,1,0,0.176,0.268,0.296,0.564,0.241,31.40%,9.80%
686,Brett Bateman,CHC,97,370,425,84,69,11,1,3,45,31,48,0,103,2,2,3,12,4,8,0.227,0.318,0.286,0.604,0.305,24.20%,11.30%
687,Zack Short,NYY,126,381,445,69,43,15,0,11,49,49,55,0,128,4,3,2,4,2,2,0.181,0.289,0.307,0.596,0.237,28.80%,12.40%
688,Michael A. Taylor,,116,296,329,61,40,11,1,9,36,31,25,0,110,2,2,4,9,2,7,0.206,0.271,0.341,0.612,0.291,33.40%,7.60%
689,Greg Allen,,72,217,248,48,32,10,2,4,29,27,15,1,66,10,2,4,10,3,7,0.221,0.299,0.341,0.64,0.295,26.60%,6.00%
690,Chase Strumpf,,100,341,398,64,40,13,1,10,43,43,48,0,152,6,2,1,4,1,3,0.188,0.297,0.32,0.617,0.298,38.20%,12.10%
691,Tristan Gray,MIN,112,390,428,87,52,21,2,12,45,49,28,1,123,5,4,1,1,1,0,0.223,0.281,0.379,0.661,0.29,28.70%,6.50%
692,Joey Meneses,ATH,115,429,466,112,74,26,1,11,42,61,29,1,92,4,4,0,1,0,1,0.261,0.311,0.403,0.714,0.306,19.70%,6.20%
693,Braylen Wimmer,COL,126,497,546,134,96,25,2,11,66,63,29,0,136,11,4,5,19,3,16,0.27,0.322,0.394,0.716,0.347,24.90%,5.30%
694,Tyler Black,MIL,104,389,451,87,58,15,5,9,54,50,52,1,109,8,2,0,18,5,13,0.224,0.326,0.357,0.683,0.286,24.20%,11.50%
695,Tyler Callihan,CIN,94,341,379,78,53,14,3,8,38,40,28,0,109,3,1,6,11,3,8,0.229,0.292,0.358,0.65,0.311,28.80%,7.40%
696,Rodolfo Castro,,127,427,475,92,58,17,2,15,52,62,37,0,125,7,4,0,8,5,3,0.215,0.286,0.37,0.656,0.265,26.30%,7.80%
697,Jorge Mateo,ATL,96,270,290,60,37,15,2,6,36,28,15,0,79,1,2,2,23,4,19,0.222,0.264,0.359,0.623,0.289,27.20%,5.20%
698,Ryan Ignoffo,MIA,83,319,342,72,47,17,2,6,39,36,19,0,54,1,3,0,8,2,6,0.226,0.269,0.348,0.617,0.252,15.80%,5.60%
699,Bill Knight,SEA,117,457,507,94,70,16,3,5,60,49,30,0,137,15,4,1,21,6,15,0.206,0.275,0.287,0.561,0.279,27.00%,5.90%
700,Bryant Betancourt,COL,102,356,392,82,63,10,1,8,37,38,28,0,84,2,3,3,4,2,2,0.23,0.288,0.331,0.619,0.277,21.40%,7.10%
701,Connor Wong,BOS,101,319,351,79,52,18,1,8,41,34,24,0,84,5,2,1,5,3,2,0.248,0.309,0.386,0.694,0.31,23.90%,6.80%
702,Isan Diaz,,60,212,241,45,29,6,1,9,28,29,24,0,64,2,1,2,2,1,1,0.212,0.297,0.377,0.674,0.257,26.60%,10.00%
703,Luis Urias,,107,347,398,78,55,13,0,10,39,44,38,0,75,10,3,0,3,1,2,0.225,0.317,0.349,0.665,0.257,18.80%,9.50%
704,Jake Burger,TEX,125,449,486,106,62,22,1,21,55,67,25,1,120,8,4,0,1,1,0,0.236,0.286,0.43,0.716,0.272,24.70%,5.10%
705,Yunior Severino,,105,399,448,89,60,17,1,11,43,47,42,0,144,4,3,0,2,1,1,0.223,0.301,0.353,0.655,0.316,32.10%,9.40%
706,Will Brennan,SFG,103,353,377,95,71,17,1,6,37,39,19,1,52,3,2,0,6,3,3,0.269,0.31,0.374,0.684,0.3,13.80%,5.00%
707,Nick Martini,,102,345,397,80,53,16,2,9,50,44,39,1,87,9,4,0,1,1,0,0.232,0.322,0.368,0.691,0.281,21.90%,9.80%
708,Dane Myers,CIN,106,346,379,85,62,12,1,10,43,48,26,0,95,5,2,0,14,4,10,0.246,0.306,0.373,0.679,0.309,25.10%,6.90%
709,Will Robertson,BAL,113,385,426,85,44,21,2,18,51,56,33,1,132,5,3,0,2,3,-1,0.221,0.289,0.426,0.715,0.282,31.00%,7.70%
710,Adael Amador,COL,118,439,498,110,80,18,2,10,51,53,50,0,81,5,1,3,15,8,7,0.251,0.333,0.369,0.702,0.287,16.30%,10.00%
711,Eric Haase,SFG,78,231,252,52,36,9,0,7,25,28,17,0,78,1,2,1,1,0,1,0.225,0.279,0.355,0.634,0.304,31.00%,6.70%
712,Chris Meyers,DET,99,368,404,87,58,16,1,12,49,55,28,0,103,7,1,0,2,1,1,0.236,0.302,0.383,0.685,0.295,25.50%,6.90%
713,Luis Guillorme,,88,243,277,54,43,9,1,1,23,18,31,1,60,1,1,1,2,1,1,0.222,0.312,0.28,0.591,0.29,21.70%,11.20%
714,Aaron Schunk,ATL,111,393,423,90,62,19,2,7,44,44,23,1,104,2,3,2,4,3,1,0.229,0.273,0.341,0.614,0.291,24.60%,5.40%
715,Michael Trautwein,CIN,75,235,263,44,28,9,1,6,27,27,22,0,96,5,1,0,2,1,1,0.187,0.27,0.311,0.581,0.284,36.50%,8.40%
716,Giancarlo Stanton,NYY,89,314,354,69,38,11,0,20,36,57,36,2,110,2,2,0,0,0,0,0.22,0.302,0.446,0.748,0.263,31.10%,10.20%
717,Taylor Walls,TBR,107,304,345,65,45,13,2,5,43,31,35,0,79,1,3,2,14,4,10,0.214,0.294,0.319,0.614,0.269,22.90%,10.10%
718,Jake Bauers,MIL,102,272,313,59,31,13,1,14,37,40,38,1,95,2,1,0,9,1,8,0.217,0.316,0.426,0.743,0.274,30.40%,12.10%
719,Thayron Liranzo,DET,99,377,422,73,46,16,0,11,46,44,41,0,138,3,1,0,0,0,0,0.194,0.277,0.324,0.601,0.271,32.70%,9.70%
720,Dominic Smith,ATL,116,385,426,94,65,18,1,10,46,46,32,1,82,6,3,0,3,0,3,0.244,0.31,0.374,0.684,0.284,19.20%,7.50%
721,Silas Ardoin,BAL,99,336,381,66,46,13,1,6,27,32,38,1,126,3,2,2,2,1,1,0.196,0.282,0.295,0.577,0.291,33.10%,10.00%
722,Rafael Ortega,,93,285,326,60,41,12,1,6,36,30,35,0,75,1,4,1,10,5,5,0.211,0.295,0.323,0.618,0.26,23.00%,10.70%
723,Spencer Packard,SEA,108,416,471,97,69,20,1,7,45,50,43,1,82,9,3,0,1,0,1,0.233,0.316,0.337,0.653,0.273,17.40%,9.10%
724,Mitch Garver,SEA,87,272,313,53,33,9,1,10,30,34,35,1,90,4,2,0,2,0,2,0.195,0.294,0.346,0.64,0.247,28.80%,11.20%
725,Luis Castro,,89,351,386,83,51,19,2,11,49,49,26,1,122,7,2,0,4,4,0,0.236,0.301,0.396,0.697,0.327,31.60%,6.70%
726,Nathan Flewelling,TBR,112,414,484,71,43,19,2,7,41,42,58,1,167,5,5,2,4,2,2,0.171,0.278,0.278,0.556,0.261,34.50%,12.00%
727,Luke Ritter,LAA,113,406,458,83,54,15,2,12,49,47,41,1,166,9,2,0,2,1,1,0.204,0.29,0.34,0.63,0.309,36.20%,9.00%
728,Luke Waddell,ATL,107,406,456,95,74,18,1,2,43,36,38,0,70,5,5,2,6,3,3,0.234,0.304,0.298,0.602,0.274,15.40%,8.30%
729,Reese McGuire,MIL,76,215,235,47,33,8,0,6,21,28,13,0,52,2,3,2,1,0,1,0.219,0.266,0.34,0.606,0.256,22.10%,5.50%
730,Anthony Prato,,105,340,397,78,53,19,3,3,45,38,41,0,88,12,2,2,10,2,8,0.229,0.332,0.329,0.661,0.299,22.20%,10.30%
731,Andrew Vaughn,MIL,142,525,577,128,80,27,1,20,54,81,42,0,111,6,4,0,0,0,0,0.244,0.305,0.413,0.718,0.271,19.20%,7.30%
732,Terrin Vavra,,84,258,296,63,47,11,2,3,34,26,26,0,69,3,1,8,4,2,2,0.244,0.319,0.337,0.657,0.321,23.30%,8.80%
733,Matt Thaiss,BOS,80,233,273,52,37,9,1,5,25,26,34,0,67,3,2,1,2,0,2,0.223,0.327,0.335,0.662,0.288,24.50%,12.50%
734,Ricardo Genoves,,66,216,238,44,30,9,0,5,23,26,17,0,76,4,1,0,0,0,0,0.204,0.273,0.315,0.588,0.287,31.90%,7.10%
735,Sterlin Thompson,COL,118,447,498,117,77,24,4,12,59,62,36,0,115,12,3,0,8,3,5,0.262,0.331,0.414,0.745,0.325,23.10%,7.20%
736,Amed Rosario,NYY,107,373,393,95,69,15,4,7,43,46,15,0,66,3,2,0,8,2,6,0.255,0.288,0.373,0.66,0.291,16.80%,3.80%
737,Jacob Amaya,ARI,112,372,417,79,57,13,2,7,44,42,38,0,107,2,4,1,5,2,3,0.212,0.286,0.315,0.601,0.275,25.70%,9.10%
738,Mauricio Dubon,ATL,130,375,402,95,69,19,1,6,47,37,20,0,47,2,3,2,3,1,2,0.253,0.293,0.357,0.65,0.274,11.70%,5.00%
739,Heriberto Hernandez,MIA,121,408,465,91,55,18,2,16,55,60,48,0,143,5,3,1,4,2,2,0.223,0.31,0.395,0.705,0.298,30.80%,10.30%
740,Jax Biggers,HOU,99,325,374,68,52,11,2,3,38,27,40,0,102,2,2,5,7,3,4,0.209,0.298,0.283,0.581,0.293,27.30%,10.70%
741,Noah Mendlinger,STL,114,399,458,98,78,17,2,1,49,43,37,1,55,15,3,4,5,4,1,0.246,0.33,0.306,0.636,0.28,12.00%,8.10%
742,Aramis Garcia,ARI,73,239,264,48,33,8,0,7,27,27,19,0,92,4,2,0,1,0,1,0.201,0.269,0.322,0.591,0.289,34.80%,7.20%
743,Armando Alvarez,,77,263,289,62,41,14,0,7,34,31,22,0,71,2,2,0,2,1,1,0.236,0.298,0.369,0.666,0.294,24.60%,7.60%
744,James McCann,ARI,73,233,254,55,36,13,0,6,26,28,13,0,66,4,3,1,1,0,1,0.236,0.285,0.369,0.654,0.299,26.00%,5.10%
745,Alan Trejo,,104,345,377,78,50,19,1,8,42,37,22,0,97,4,3,3,2,2,0,0.226,0.278,0.357,0.635,0.288,25.70%,5.80%
746,Luis De Los Santos,,99,337,365,73,53,12,1,7,38,35,21,0,103,4,2,1,2,1,1,0.217,0.269,0.32,0.59,0.288,28.20%,5.80%
747,Robert Hassell III,WSN,130,478,521,115,88,18,1,8,56,51,37,1,126,3,1,2,13,3,10,0.241,0.299,0.333,0.631,0.31,24.20%,7.10%
748,Jordyn Adams,MIL,120,414,458,91,61,15,4,11,55,50,31,0,147,4,4,5,17,5,12,0.22,0.278,0.355,0.633,0.308,32.10%,6.80%
749,Trevor Larnach,MIN,130,445,504,111,73,22,1,15,59,58,50,2,116,3,6,0,3,2,1,0.249,0.325,0.404,0.73,0.3,23.00%,9.90%
750,Owen Miller,CHC,114,395,433,105,74,23,1,7,49,45,26,0,78,6,6,0,9,2,7,0.266,0.316,0.382,0.699,0.31,18.00%,6.00%
751,Ezequiel Duran,TEX,115,355,382,87,58,21,1,7,43,36,20,0,90,4,2,1,12,3,9,0.245,0.291,0.369,0.66,0.308,23.60%,5.20%
752,Justin Dean,CHC,110,347,391,73,54,10,4,5,50,34,37,0,127,5,2,0,22,7,15,0.21,0.294,0.305,0.6,0.313,32.50%,9.50%
753,Josue De Paula,LAD,111,417,479,92,63,15,1,13,58,51,57,0,117,4,1,0,15,4,11,0.221,0.319,0.355,0.674,0.274,24.40%,11.90%
754,Nick Goodwin,TOR,92,327,370,67,48,8,2,9,45,42,29,1,87,10,1,3,5,2,3,0.205,0.289,0.324,0.613,0.25,23.50%,7.80%
755,Chase DeLauter,CLE,47,179,200,44,28,10,0,6,26,23,19,0,35,0,2,0,1,1,0,0.246,0.315,0.402,0.717,0.271,17.50%,9.50%
756,Lenyn Sosa,CHW,133,496,526,123,84,20,1,18,53,68,22,0,116,3,3,2,2,2,0,0.248,0.282,0.401,0.684,0.288,22.10%,4.20%
757,Freuddy Batista,HOU,74,288,312,64,40,15,2,7,31,37,15,0,91,8,1,0,1,0,1,0.222,0.279,0.361,0.64,0.298,29.20%,4.80%
758,Trevor Hauver,TEX,108,390,450,85,54,21,1,9,48,45,52,1,134,4,4,0,1,1,0,0.218,0.313,0.346,0.659,0.303,29.80%,11.60%
759,Petey Halpin,CLE,124,481,528,106,73,20,3,10,67,51,39,0,159,3,4,1,9,3,6,0.22,0.281,0.337,0.618,0.304,30.10%,7.40%
760,Ariel Armas,CHC,91,344,377,68,46,17,1,4,24,34,26,0,90,6,1,0,4,3,1,0.198,0.265,0.288,0.553,0.255,23.90%,6.90%
761,Jorge Soler,LAA,106,370,422,83,47,18,0,18,50,52,44,1,117,5,3,0,0,0,0,0.224,0.313,0.419,0.732,0.273,27.70%,10.40%
762,Payton Eeles,BAL,105,385,445,91,71,13,4,3,57,45,38,0,83,17,4,1,18,7,11,0.236,0.329,0.314,0.643,0.29,18.70%,8.50%
763,Luke Maile,KCR,57,139,161,31,22,6,0,3,14,13,17,0,45,3,1,1,2,0,2,0.223,0.319,0.331,0.65,0.304,28.00%,10.60%
764,Ethan Anderson,BAL,88,324,357,75,54,14,2,5,30,31,27,0,75,2,4,0,7,2,5,0.231,0.291,0.333,0.625,0.282,21.00%,7.60%
765,Murphy Stehly,WSN,63,218,245,52,38,10,0,4,27,31,15,0,64,9,2,1,3,1,2,0.239,0.311,0.339,0.651,0.316,26.10%,6.10%
766,Ramon Rodriguez,MIL,59,199,222,45,34,7,0,4,18,23,15,0,26,4,3,1,1,1,0,0.226,0.29,0.322,0.611,0.238,11.70%,6.80%
767,Jack Penney,DET,83,310,350,63,45,11,2,5,34,33,33,0,96,5,2,0,3,1,2,0.203,0.289,0.3,0.589,0.275,27.40%,9.40%
768,Javier Baez,DET,112,397,420,94,63,18,2,11,47,53,15,0,101,5,3,0,6,1,5,0.237,0.271,0.375,0.647,0.288,24.00%,3.60%
769,Lazaro Montes,SEA,135,532,598,106,61,18,4,23,63,76,57,2,202,5,4,0,3,2,1,0.199,0.281,0.378,0.659,0.267,33.80%,9.50%
770,Sergio Alcantara,WSN,117,376,428,83,63,15,2,3,46,33,45,0,100,2,3,2,2,2,0,0.221,0.305,0.295,0.6,0.29,23.40%,10.50%
771,Austin Slater,DET,91,203,234,46,32,8,1,5,30,24,25,0,69,3,2,1,3,1,2,0.227,0.318,0.35,0.667,0.313,29.50%,10.70%
772,Noah Myers,TBR,108,365,426,78,57,12,2,7,50,39,51,1,131,3,2,5,17,2,15,0.214,0.314,0.315,0.629,0.31,30.80%,12.00%
773,Riley Tirotta,TOR,111,391,439,86,56,16,2,12,48,51,41,1,145,5,2,0,7,3,4,0.22,0.301,0.363,0.664,0.314,33.00%,9.30%
774,Ronny Simon,PIT,114,422,471,107,77,20,3,7,59,46,38,0,89,3,4,4,18,7,11,0.254,0.317,0.365,0.682,0.303,18.90%,8.10%
775,Cooper Hummel,,97,317,372,73,48,12,3,10,48,43,47,1,96,6,2,0,7,3,4,0.23,0.339,0.382,0.72,0.296,25.80%,12.60%
776,Cody Freeman,TEX,126,478,517,114,78,23,1,12,59,57,29,1,79,3,5,2,6,3,3,0.238,0.283,0.366,0.65,0.26,15.30%,5.60%
777,Diego Castillo,,105,368,412,86,62,17,1,6,45,38,39,0,83,2,3,0,3,3,0,0.234,0.308,0.334,0.642,0.284,20.10%,9.50%
778,Austin Wynns,ATH,48,132,145,31,21,7,0,3,13,18,10,0,39,1,1,1,0,0,0,0.235,0.292,0.356,0.648,0.308,26.90%,6.90%
779,Jair Camargo,ATL,75,282,301,59,39,11,1,8,27,33,15,1,113,3,1,0,2,1,1,0.209,0.256,0.34,0.596,0.315,37.50%,5.00%
780,Sam Petersen,WSN,58,196,222,45,31,7,3,4,36,28,14,1,55,7,3,2,11,1,10,0.23,0.3,0.357,0.657,0.293,24.80%,6.30%
781,Walker Janek,HOU,89,357,383,70,46,15,1,8,41,39,19,0,135,6,1,0,11,1,10,0.196,0.248,0.311,0.559,0.288,35.20%,5.00%
782,Cameron Leary,ATH,120,470,533,104,68,26,3,7,54,51,47,0,155,5,4,7,22,4,18,0.221,0.297,0.334,0.631,0.311,29.10%,8.80%
783,Bryce Eldridge,SFG,118,446,494,106,64,22,0,20,44,69,40,4,148,3,5,0,1,1,0,0.238,0.302,0.422,0.723,0.304,30.00%,8.10%
784,Jorge Alfaro,KCR,86,307,324,70,47,13,1,9,33,36,9,0,123,6,2,0,6,0,6,0.228,0.262,0.365,0.627,0.345,38.00%,2.80%
785,Colton Ledbetter,STL,120,464,508,112,79,21,3,9,59,54,32,1,144,5,6,1,19,7,12,0.241,0.294,0.358,0.652,0.325,28.30%,6.30%
786,Luis Rengifo,MIL,128,444,481,111,82,17,3,9,49,48,30,0,85,4,2,1,10,5,5,0.25,0.302,0.363,0.665,0.29,17.70%,6.20%
787,Cristian Hernandez,MIA,123,486,532,105,73,24,2,6,52,45,41,0,138,2,3,0,24,6,18,0.216,0.278,0.311,0.589,0.287,25.90%,7.70%
788,Christian Arroyo,NYM,65,219,236,54,38,11,0,5,26,24,12,0,53,3,2,0,2,1,1,0.247,0.292,0.365,0.658,0.301,22.50%,5.10%
789,Luis Pena,MIL,93,376,403,87,59,17,4,7,53,43,20,0,83,4,3,0,20,4,16,0.231,0.275,0.354,0.629,0.277,20.60%,5.00%
790,Ronaiker Palma,,57,197,213,50,41,7,1,1,20,17,12,0,32,1,1,2,2,1,1,0.254,0.299,0.315,0.613,0.297,15.00%,5.60%
791,Nick Morabito,NYM,116,454,499,109,85,18,2,4,59,47,36,0,123,7,2,0,27,9,18,0.24,0.305,0.315,0.62,0.319,24.60%,7.20%
792,Rob Refsnyder,SEA,77,211,243,48,30,11,0,7,28,30,26,1,70,4,2,0,3,1,2,0.227,0.321,0.379,0.7,0.301,28.80%,10.70%
793,Matt Mervis,WSN,108,396,436,88,51,18,1,18,51,58,31,1,128,6,3,0,3,1,2,0.222,0.287,0.409,0.696,0.277,29.40%,7.10%
794,Josh Crouch,LAA,75,268,291,56,37,12,0,7,27,33,17,0,92,5,1,0,0,1,-1,0.209,0.268,0.332,0.6,0.288,31.60%,5.80%
795,Rene Pinto,PHI,74,264,282,56,31,14,0,11,33,38,14,0,105,2,2,0,1,0,1,0.212,0.255,0.39,0.645,0.3,37.20%,5.00%
796,Collin Price,HOU,104,361,401,73,45,14,1,13,39,46,32,0,138,5,3,0,2,1,1,0.202,0.274,0.355,0.629,0.282,34.40%,8.00%
797,Christian Cairo,PHI,109,356,406,75,56,13,4,2,43,37,38,0,108,7,3,2,18,5,13,0.211,0.297,0.287,0.584,0.293,26.60%,9.40%
798,Keiner Delgado,PIT,119,452,509,94,67,17,2,8,55,47,42,1,128,10,1,4,12,2,10,0.208,0.289,0.308,0.597,0.271,25.10%,8.30%
799,Gregory Barrios,TBR,98,366,393,89,75,13,0,1,46,32,17,0,57,5,3,2,20,6,14,0.243,0.284,0.287,0.571,0.283,14.50%,4.30%
800,Jeral Perez,CHW,125,505,549,108,68,21,2,17,57,64,34,0,143,7,3,0,5,2,3,0.214,0.271,0.364,0.636,0.261,26.00%,6.20%
801,Noelvi Marte,CIN,115,429,466,108,74,19,2,13,57,57,29,1,103,5,3,0,13,5,8,0.252,0.305,0.396,0.701,0.301,22.10%,6.20%
802,Nick Castellanos,SDP,137,520,559,131,86,26,2,17,63,72,31,1,133,4,4,0,5,1,4,0.252,0.297,0.408,0.705,0.305,23.80%,5.50%
803,Zac Veen,COL,103,391,433,98,66,19,3,10,50,47,33,1,105,4,3,2,15,5,10,0.251,0.313,0.391,0.705,0.315,24.20%,7.60%
804,Jordan Walker,STL,135,482,530,112,74,23,1,14,52,57,39,1,140,6,3,0,9,3,6,0.232,0.296,0.371,0.668,0.296,26.40%,7.40%
