#,Name,Team,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,SB,CS,NSB,AVG,OBP,SLG,OPS,BABIP,K%,BB%,HIP,1B%,2B%,3B%,HR%,R%,RBI%,IBB%,HBP%,SF%,SH%,SB%,CS%
62,Lawrence Butler,ATH,149,585,644,148,90,29,3,26,87,80,51,1,154,2,4,1,20,3,17,0.253,0.313084112,0.446153846,0.759237958,0.298288509,23.91304348,7.919254658,122,0.7377049180327869,0.23770491803278687,0.02459016393442623,0.040372670807453416,0.13509316770186336,0.12422360248447205,0.0015527950310559005,0.003105590062111801,0.006211180124223602,0.0015527950310559005,0.031055900621118012,0.004658385093167702
113,Shea Langeliers,ATH,128,458,506,106,58,19,2,26,61,74,39,2,137,5,4,0,4,2,2,0.231,0.296442688,0.449781659,0.746224347,0.267558528,27.07509881,7.707509881,80,0.725,0.2375,0.025,0.05138339920948617,0.12055335968379446,0.14624505928853754,0.003952569169960474,0.009881422924901186,0.007905138339920948,0.0,0.007905138339920948,0.003952569169960474
256,Tyler Soderstrom,ATH,123,481,532,110,63,20,2,24,58,71,41,2,142,6,4,0,1,1,0,0.228,0.295112782,0.426195426,0.721308208,0.269592476,26.69172932,7.706766917,86,0.7325581395348837,0.23255813953488372,0.023255813953488372,0.045112781954887216,0.10902255639097744,0.13345864661654136,0.0037593984962406013,0.011278195488721804,0.007518796992481203,0.0,0.0018796992481203006,0.0018796992481203006
101,Zack Gelof,ATH,146,571,630,131,80,27,2,22,73,73,50,0,197,4,4,2,25,5,20,0.229,0.294117647,0.399299475,0.693417122,0.306179775,31.26984127,7.936507937,109,0.7339449541284404,0.24770642201834864,0.01834862385321101,0.03492063492063492,0.11587301587301588,0.11587301587301588,0.0,0.006349206349206349,0.006349206349206349,0.0031746031746031746,0.03968253968253968,0.007936507936507936
24,Austin Riley,ATL,157,607,679,164,97,33,2,32,94,100,56,1,165,10,6,0,2,0,2,0.271,0.338733432,0.489291598,0.82802503,0.317307692,24.30044183,8.24742268,132,0.7348484848484849,0.25,0.015151515151515152,0.047128129602356406,0.13843888070692195,0.14727540500736377,0.0014727540500736377,0.014727540500736377,0.008836524300441826,0.0,0.0029455081001472753,0.0
328,Drake Baldwin,ATL,34,119,134,28,19,6,0,3,15,15,13,0,32,2,1,0,0,0,0,0.236,0.318518519,0.361344538,0.679863056,0.294117647,23.88059701,9.701492537,25,0.76,0.24,0.0,0.022388059701492536,0.11194029850746269,0.11194029850746269,0.0,0.014925373134328358,0.007462686567164179,0.0,0.0,0.0
186,Jurickson Profar,ATL,147,550,637,142,96,29,1,15,82,69,71,2,103,10,4,3,7,2,5,0.258,0.351181102,0.394545455,0.745726557,0.291284404,16.16954474,11.14599686,127,0.7559055118110236,0.2283464566929134,0.007874015748031496,0.023547880690737835,0.12872841444270017,0.10832025117739404,0.0031397174254317113,0.015698587127158554,0.006279434850863423,0.004709576138147566,0.01098901098901099,0.0031397174254317113
142,Marcell Ozuna,ATL,154,593,665,153,93,27,0,33,85,99,64,1,165,4,4,0,1,0,1,0.259,0.332330827,0.470489039,0.802819866,0.30075188,24.81203008,9.62406015,120,0.775,0.225,0.0,0.04962406015037594,0.12781954887218044,0.14887218045112782,0.0015037593984962407,0.006015037593984963,0.006015037593984963,0.0,0.0015037593984962407,0.0
65,Matt Olson,ATL,159,594,686,149,82,32,1,34,92,105,81,6,163,6,5,0,1,0,1,0.252,0.344023324,0.47979798,0.823821303,0.286069652,23.76093294,11.80758017,115,0.7130434782608696,0.2782608695652174,0.008695652173913044,0.04956268221574344,0.13411078717201166,0.15306122448979592,0.008746355685131196,0.008746355685131196,0.007288629737609329,0.0,0.0014577259475218659,0.0
14,Michael Harris II,ATL,146,583,630,169,110,32,4,24,90,82,35,2,121,7,4,1,19,5,14,0.29,0.3354531,0.483704974,0.819158074,0.328054299,19.20634921,5.555555556,145,0.7586206896551724,0.2206896551724138,0.027586206896551724,0.0380952380952381,0.14285714285714285,0.13015873015873017,0.0031746031746031746,0.011111111111111112,0.006349206349206349,0.0015873015873015873,0.03015873015873016,0.007936507936507936
73,Ozzie Albies,ATL,152,601,658,158,98,35,3,23,86,87,44,1,105,7,6,1,12,3,9,0.263,0.317629179,0.447587354,0.765216534,0.281837161,15.95744681,6.686930091,135,0.725925925925926,0.25925925925925924,0.022222222222222223,0.034954407294832825,0.13069908814589665,0.13221884498480244,0.001519756838905775,0.010638297872340425,0.00911854103343465,0.001519756838905775,0.0182370820668693,0.004559270516717325
15,Ronald Acuna Jr.,ATL,128,474,553,139,85,26,2,25,101,73,66,2,100,8,3,1,39,9,30,0.293,0.386569873,0.512658228,0.899228101,0.323863636,18.08318264,11.93490054,114,0.7456140350877193,0.22807017543859648,0.017543859649122806,0.045207956600361664,0.18264014466546113,0.13200723327305605,0.003616636528028933,0.014466546112115732,0.0054249547920434,0.0018083182640144665,0.0705244122965642,0.0162748643761302
71,Sean Murphy,ATL,109,375,429,88,51,19,1,17,49,55,41,1,101,9,3,1,1,0,1,0.234,0.322429907,0.426666667,0.749096573,0.273076923,23.54312354,9.557109557,71,0.7183098591549296,0.2676056338028169,0.014084507042253521,0.039627039627039624,0.11421911421911422,0.1282051282051282,0.002331002331002331,0.02097902097902098,0.006993006993006993,0.002331002331002331,0.002331002331002331,0.0
