Unnamed: 0,#,Name,Team,G,AB,PA,HIP,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,SB,CS,NSB,AVG,OBP,SLG,OPS,BABIP,K%,BB%,real_AB,real_PA,real_HIP,real_H,real_1B,real_2B,real_3B,real_HR,real_R,real_RBI,real_BB,real_IBB,real_SO,real_HBP,real_SF,real_SH,real_SB,real_CS,real_NSB,real_AVG,real_OBP,real_SLG,real_OPS,real_BABIP,real_K%,real_BB%
89,91,Xavier Edwards,MIA,134,553.4461805555555,619.0,150.45138888888889,0.25,0.7999999999999999,0.17857142857142858,0.02857142857142857,0.006944444444444444,0.11805555555555555,0.07291666666666666,0.08159722222222221,0.003472222222222222,0.1440972222222222,0.003472222222222222,0.006944444444444444,0.012152777777777776,0.05381944444444444,0.010416666666666666,0.043402777777777776,0.28,0.3397887323943662,0.3689320388349514,0.7087207712293176,0.324074074074074,14.40972222222222,8.159722222222223,561,619,156,0.2568659127625202,0.8397435897435898,0.1282051282051282,0.03205128205128205,0.004846526655896607,0.12116316639741519,0.06946688206785137,0.0791599353796446,0.0032310177705977385,0.1421647819063005,0.004846526655896607,0.004846526655896607,0.004846526655896607,0.04361873990306947,0.011308562197092083,0.03231017770597738,0.283,0.343,0.353,0.695,0.33,14.2,7.9
90,92,Nolan Arenado,STL,144,396.8169934640523,436.0,86.91503268215686,0.2303921568627451,0.7704918032407067,0.2213114754036783,0.008196721311247346,0.03104575162844037,0.10947712418300655,0.12091503267973858,0.07189542483660132,0.0032679738562091504,0.14869281045751637,0.008169934640522876,0.00980392156862745,0.0016339869281045752,0.006535947712418301,0.0016339869281045752,0.004901960784313725,0.254,0.3104575163398693,0.40754039497307,0.7179979113129393,0.2693156732891832,14.869281045751634,7.189542484,401,436,83,0.21788990825688073,0.7710843373493976,0.21686746987951808,0.012048192771084338,0.027522935779816515,0.11009174311926606,0.11926605504587157,0.06422018348623854,0.009174311926605505,0.11238532110091744,0.006880733944954129,0.009174311926605505,0.0,0.006880733944954129,0.0,0.006880733944954129,0.237,0.289,0.377,0.666,0.241,11.2,6.4
91,93,Anthony Volpe,NYY,146,541.2852459016393,596.0,112.36065573770492,0.21311475409836064,0.7304347826086957,0.23478260869565212,0.034782608695652174,0.02459016393442623,0.12131147540268455,0.09508196721311475,0.07049180327868852,0.0,0.22950819672131145,0.011475409836065573,0.008196721311475409,0.001639344262295082,0.040983606557377046,0.009836065573770491,0.03114754098360656,0.234,0.2955665024630542,0.3790613718411552,0.6746278743042095,0.2846534653465346,22.950819672131143,7.049180327868852,539,596,95,0.1912751677852349,0.6210526315789474,0.3368421052631579,0.042105263157894736,0.031879194630872486,0.10906040268456375,0.12080536912751678,0.07214765100671142,0.0,0.2516778523489933,0.006711409395973154,0.01174496644295302,0.0050335570469798654,0.030201342281879196,0.013422818791946308,0.016778523489932886,0.212,0.272,0.391,0.663,0.252,25.2,7.200000000000001
92,94,Willson Contreras,STL,132,479.4060822898032,563.0,96.68694096601075,0.21109123434704832,0.7499999999999999,0.2395833333333333,0.010416666666666668,0.03935599284436494,0.13237924865831843,0.1270125223613596,0.10554561717352415,0.0017889087656529521,0.2486583184257603,0.030411449016100184,0.0053667262969588556,0.0017889087656529521,0.010733452593917711,0.0035778175313059034,0.007155635062611807,0.249,0.3495495495495495,0.4390756302521008,0.7886251798016504,0.3018867924528302,24.86583184257603,10.554561717352415,490,563,106,0.22380106571936056,0.6981132075471698,0.29245283018867924,0.009433962264150943,0.035523978685612786,0.12433392539964476,0.14209591474245115,0.07815275310834814,0.0017761989342806395,0.2522202486678508,0.04085257548845471,0.007104795737122558,0.0017761989342806395,0.008880994671403197,0.0017761989342806395,0.007104795737122558,0.257,0.344,0.447,0.791,0.319,25.2,7.8
93,95,Tyler Stephenson,CIN,119,304.0810234541578,342.0,66.35820895522389,0.2281449893390192,0.7802197802197801,0.20879120879120877,0.010989010989010986,0.034115138592750525,0.11300639658848614,0.12579957356076757,0.08742004264392324,0.0021321961620469083,0.23880597014925373,0.014925373134328358,0.008528784648187633,0.0,0.0021321961620469083,0.0,0.0021321961620469083,0.256,0.3304904051172708,0.422062350119904,0.7525527552371749,0.310580205,23.88059701492537,8.742004264392325,299,342,56,0.20175438596491227,0.6785714285714286,0.32142857142857145,0.0,0.038011695906432746,0.11695906432748537,0.14619883040935672,0.10818713450292397,0.0029239766081871343,0.3391812865497076,0.005847953216374269,0.011695906432748537,0.0,0.0,0.0029239766081871343,-0.0029239766081871343,0.231,0.316,0.421,0.737,0.322,33.9,10.8
94,96,Evan Carter,TEX,115,194.31718061674007,220.0,40.70484581497797,0.21585903083700442,0.7142857142857143,0.23809523809523808,0.04761904761904762,0.030837004405286344,0.13436123348017623,0.1013215859030837,0.09691629954545454,0.004405286343612334,0.23788546255506607,0.011013215859030836,0.006607929515418502,0.002202643171806167,0.028634361233480173,0.008810572687224669,0.019823788546255505,0.245,0.3245033112582781,0.4189526184538653,0.7434559297121435,0.2978723404255319,23.788546255506606,9.691629955947135,194,220,43,0.21818181818181817,0.7441860465116279,0.20930232558139536,0.046511627906976744,0.022727272727272728,0.1409090909090909,0.11363636363636363,0.08636363636363636,0.004545454545454545,0.18636363636363637,0.031818181818181815,0.0,0.0,0.06363636363636363,0.00909090909090909,0.05454545454545454,0.247,0.336,0.392,0.728,0.291,18.6,8.6
95,97,Lawrence Butler,ATH,145,574.6621621621622,630.0,114.93243243243245,0.22128378378378383,0.7314814814814814,0.24999999999999997,0.018518518518518517,0.03885135135135135,0.125,0.11486486486486487,0.07601351351351353,0.0016891891891891893,0.2516891891891892,0.0033783783783783786,0.006756756756756757,0.0016891891891891893,0.025337837837837843,0.006756756756756757,0.018581081081081082,0.242,0.3011844331641286,0.4277777777777777,0.7289622109419063,0.2903225806451613,25.16891891891892,7.601351351351352,569,630,112,0.2111111111111111,0.7142857142857143,0.26785714285714285,0.017857142857142856,0.03333333333333333,0.13174603174603175,0.1,0.09365079365079365,0.0,0.2841269841269841,0.0,0.0,0.0031746031746031746,0.03492063492063492,0.011111111111111112,0.023809523809523808,0.234,0.306,0.404,0.71,0.304,28.4,9.4
96,98,Christian Walker,HOU,146,564.8874598070739,640.0,101.86495176848874,0.20739549839228294,0.7575757575757576,0.24242424242424243,0.010101010101010102,0.04823151125401929,0.1270096463022508,0.135048231511254,0.09646302250803858,0.003215434083601286,0.22186495176848875,0.012861736334405145,0.008038585209003215,0.001607717041800643,0.009646302250803858,0.001607717041800643,0.008038585209003215,0.235,0.3167202572347267,0.448087431693989,0.7648076889287158,0.2564766839378238,22.186495176848876,9.646302250803858,585,640,112,0.2171875,0.7767857142857143,0.21428571428571427,0.008928571428571428,0.0421875,0.1125,0.1375,0.0625,0.0015625,0.2765625,0.0171875,0.00625,0.0,0.003125,0.0015625,0.0015625,0.238,0.297,0.421,0.717,0.291,27.699999999999996,6.3
97,99,Salvador Perez,KCR,143,580.7350427350428,641.0000000000001,120.52991452991454,0.23076923076923075,0.7727272727272729,0.21818181820309174,0.009090909090909092,0.04273504273504273,0.1111111111111111,0.14871794871794872,0.05299145299145299,0.006837606837606837,0.21880341880341878,0.01709401709401709,0.010256410256410256,0.0,0.0017094017094017092,0.0,0.0017094017094017092,0.255,0.3050259965337955,0.4452830188679245,0.750309015,0.2872062663185378,21.88034188034188,5.299145299145299,597,641,111,0.21996879875195008,0.6846846846846847,0.3153153153153153,0.0,0.046801872074883,0.0842433697347894,0.15600624024961,0.0436817472698908,0.0078003120124804995,0.19500780031201248,0.0187207488299532,0.0015600624024961,0.0,0.0,0.0,0.0,0.236,0.284,0.446,0.729,0.251,19.5,4.4
98,100,Ezequiel Tovar,COL,149,365.0934579439252,390.0,82.61682242990653,0.24610591900311524,0.7205882352941176,0.25,0.022058823529411766,0.03426791277258567,0.11838006230529594,0.12149532710280372,0.045171339563862926,0.0,0.26791277258566976,0.0077881619937694695,0.0077881619937694695,0.004672897196261682,0.018691588785046728,0.004672897196261682,0.014018691588785045,0.263,0.3,0.4376039933444259,0.737603993,0.3300970873786408,26.791277258566975,4.517133956386292,360,390,82,0.23333333333333334,0.7317073170731707,0.21951219512195122,0.04878048780487805,0.023076923076923078,0.11282051282051282,0.08461538461538462,0.05384615384615385,0.0,0.2512820512820513,0.002564102564102564,0.005128205128205128,0.015384615384615385,0.01282051282051282,0.007692307692307693,0.005128205128205128,0.253,0.294,0.4,0.694,0.322,25.1,5.4
99,101,Byron Buxton,MIN,104,489.4272517321016,542.0,91.37644341801386,0.21939953810623558,0.6575342465753423,0.31506849315068486,0.027397260273972598,0.05080831408775981,0.13625866050808313,0.14087759815242493,0.07159353348729793,0.0023094688221709007,0.27713625866050806,0.018475750577367205,0.0069284064665127015,0.0,0.018475750577367205,0.004618937644341801,0.013856812933025403,0.243,0.3094688221709007,0.4808184143222506,0.7902872364931514,0.2896825396825397,27.713625866050805,7.159353348729793,488,542,94,0.23800738007380073,0.7021276595744681,0.22340425531914893,0.07446808510638298,0.06457564575645756,0.17896678966789667,0.15313653136531366,0.07564575645756458,0.00922509225092251,0.2730627306273063,0.012915129151291513,0.01107011070110701,0.0,0.04428044280442804,0.0,0.04428044280442804,0.264,0.327,0.551,0.878,0.302,27.3,7.6
100,102,Jacob Wilson,ATH,125,483.5885947046843,523.0,123.56008146639509,0.24847250509164964,0.7758620689655172,0.20689655172413793,0.01724137931034483,0.012219959266802442,0.10386965376782077,0.08757637474541752,0.05091649694501018,0.002036659877800407,0.11812627291242361,0.010183299389002037,0.006109979633401221,0.006109979633401221,0.008146639511201629,0.002036659877800407,0.006109979633401221,0.268,0.3121149897330595,0.3700440528634361,0.6821590425964956,0.2951653944020356,11.812627291242364,5.091649694501019,486,523,138,0.2887189292543021,0.8115942028985508,0.18840579710144928,0.0,0.0248565965583174,0.11854684512428298,0.12045889101338432,0.05162523900573614,0.0019120458891013384,0.0745697896749522,0.01338432122370937,0.0019120458891013384,0.0038240917782026767,0.009560229445506692,0.0038240917782026767,0.0057361376673040155,0.311,0.355,0.444,0.8,0.317,7.5,5.2
101,103,Gabriel Moreno,ARI,119,276.1130820399113,309.0,69.88470066518848,0.24168514412416853,0.7647058823529411,0.21568627450980393,0.0196078431372549,0.015521064301552106,0.11529933481152994,0.10643015521064303,0.08647450110864746,0.0022172949002217295,0.17073170731707318,0.011086474501108648,0.006651884700665188,0.0022172949002217295,0.011086474501108648,0.004434589800443459,0.006651884700665188,0.27,0.34,0.3870967741935484,0.7270967741935483,0.3167701863354037,17.073170731707318,8.647450110864744,277,309,70,0.255663430420712,0.8142857142857143,0.17142857142857143,0.014285714285714285,0.02912621359223301,0.1423948220064725,0.12944983818770225,0.09385113268608414,0.009708737864077669,0.1715210355987055,0.003236245954692557,0.006472491909385114,0.0,0.006472491909385114,0.006472491909385114,0.0,0.285,0.353,0.433,0.786,0.323,17.2,9.4
102,104,JJ Bleday,ATH,143,301.9363484087102,344.0,55.89279731993301,0.19932998324958126,0.6804123711340206,0.2886597938144329,0.020618556701030924,0.03685092127303182,0.11725293132328309,0.11390284757118928,0.10720268006700168,0.001675041875,0.21105527638190955,0.006700167504187605,0.008375209380813953,0.001675041875,0.006700167504187605,0.001675041875,0.005025125628140704,0.228,0.3132328308207705,0.4122137404580153,0.7254465712787859,0.2545931758530184,21.105527638190953,10.720268006700168,307,344,51,0.18895348837209303,0.6666666666666666,0.3333333333333333,0.0,0.040697674418604654,0.13953488372093023,0.11337209302325581,0.10465116279069768,0.005813953488372093,0.26453488372093026,0.0,0.0029069767441860465,0.0,0.0029069767441860465,0.005813953488372093,-0.0029069767441860465,0.212,0.294,0.404,0.698,0.251,26.5,10.5
103,105,Oneil Cruz,PIT,144,490.7536704730832,544.0,101.16802610114195,0.22185970636215338,0.7192982456458009,0.24561403508771926,0.026315789473684202,0.03588907014681893,0.13213703099510604,0.12071778139705881,0.08482871125000001,0.004893964110929853,0.2920065252854812,0.0065252854812398045,0.0065252854812398045,0.0,0.03752039151712888,0.008156606851549756,0.029363784665579123,0.246,0.3132137030995106,0.4249547920433996,0.7381684951429102,0.3202247191011236,29.20065252854813,8.482871125611746,471,544,74,0.17279411764705882,0.7162162162162162,0.24324324324324326,0.04054054054054054,0.03676470588235294,0.11397058823529412,0.11213235294117647,0.11764705882352941,0.007352941176470588,0.31985294117647056,0.007352941176470588,0.009191176470588236,0.0,0.06985294117647059,0.009191176470588236,0.06066176470588235,0.2,0.298,0.378,0.676,0.262,32.0,11.8
104,106,Cody Bellinger,NYY,134,590.9704347826087,656.0,122.07304347826086,0.2260869565217391,0.7476635514232393,0.23364485981308414,0.01869158878504673,0.04,0.1217391304347826,0.12521739130434784,0.0817391304347826,0.006956521739130434,0.17043478260869563,0.006956521739130434,0.010434782608695651,0.0,0.024347826086956518,0.005217391304347826,0.019130434782608695,0.251,0.3147826086956521,0.4401544401544401,0.7549370488500924,0.2655086848635236,17.043478260869566,8.173913043,588,656,131,0.24390243902439024,0.7709923664122137,0.19083969465648856,0.03816793893129771,0.04420731707317073,0.13567073170731708,0.14939024390243902,0.08689024390243902,0.001524390243902439,0.13719512195121952,0.003048780487804878,0.013719512195121951,0.0,0.019817073170731708,0.003048780487804878,0.01676829268292683,0.272,0.334,0.48,0.813,0.274,13.699999999999998,8.7
105,107,Eugenio Suarez,ARI,144,581.9453642384105,657.0,108.7748344370861,0.2052980132450331,0.74,0.23999999999999996,0.009999999999999998,0.03973509933774834,0.11754966887417219,0.13907284768211922,0.08940397350993377,0.0,0.2880794701986754,0.014900662251655627,0.008278145695364239,0.0016556291390728477,0.0016556291390728477,0.0,0.0016556291390728477,0.232,0.3101160862354892,0.4130841121495327,0.7232001983850219,0.2923976608187134,28.807947019867548,8.940397350993377,588,657,85,0.2039573820395738,0.6705882352941176,0.32941176470588235,0.0,0.0745814307458143,0.1385083713850837,0.1796042617960426,0.0700152207001522,0.0030441400304414,0.2983257229832572,0.0243531202435312,0.0106544901065449,0.0,0.0060882800608828,0.0015220700152207,0.0045662100456621,0.228,0.298,0.526,0.824,0.243,29.799999999999997,7.000000000000001
106,108,Marcell Ozuna,ATL,148,526.7476038338658,592.0,104.97124600638978,0.22843450479233227,0.7657657657657658,0.22522522522522526,0.009009009009009009,0.051118210862619806,0.134185303514377,0.15015974440894567,0.09744408945686901,0.001597444089456869,0.24281150159744408,0.006389776357827476,0.006389776357827476,0.001597444089456869,0.001597444089456869,0.0,0.001597444089456869,0.257,0.3322683706070287,0.4775583482944344,0.8098267189014632,0.2944297082228116,24.281150159744406,9.7444089456869,487,592,92,0.19087837837837837,0.7934782608695652,0.20652173913043478,0.0,0.03547297297297297,0.10304054054054054,0.11486486486486487,0.15878378378378377,0.0033783783783783786,0.24324324324324326,0.005067567567567568,0.011824324324324325,0.0,0.0,0.0,0.0,0.232,0.355,0.4,0.756,0.28,24.3,15.9
107,109,Nico Hoerner,CHC,125,589.8880455,649.0,153.93738140417457,0.24857685009487665,0.7999999999999998,0.17600000000000002,0.016,0.011385199240986717,0.11954459203036052,0.09108159392789374,0.06451612903225806,0.0018975332068311191,0.113851992403698,0.017077798861480073,0.0075901328273244775,0.0018975332068311191,0.049335863377609104,0.011385199240986717,0.03795066413662239,0.273,0.3307984790874524,0.3632567849686847,0.6940552640561373,0.2997601918465228,11.385199240986717,6.451612903225806,599,649,171,0.27426810477657937,0.8070175438596491,0.1695906432748538,0.023391812865497075,0.01078582434514638,0.13713405238828968,0.09399075500770417,0.060092449922958396,0.0015408320493066256,0.07550077041602465,0.01078582434514638,0.0061633281972265025,0.0,0.04468412942989214,0.009244992295839754,0.03543913713405239,0.297,0.345,0.394,0.739,0.313,7.6,6.0
108,110,Brendan Donovan,STL,135,456.1687170474517,515.0,112.23198594024605,0.2390158172231986,0.7741935483870968,0.20967741935483872,0.016129032258064516,0.0210896309314587,0.11599297012302284,0.10720562390158173,0.0843585237258348,0.0017574692442882253,0.13708260105448153,0.019332161687170477,0.007029876977152899,0.0017574692442882253,0.008787346221441126,0.0035149384885764497,0.005272407732864675,0.27,0.3439153439153439,0.4007936507936508,0.7447089947089947,0.2966507177033493,13.708260105448156,8.435852373,460,515,122,0.2563106796116505,0.7377049180327869,0.26229508196721313,0.0,0.019417475728155338,0.12427184466019417,0.0970873786407767,0.08155339805825243,0.005825242718446602,0.13009708737864079,0.013592233009708738,0.007766990291262136,0.003883495145631068,0.005825242718446602,0.005825242718446602,0.0,0.287,0.353,0.422,0.775,0.315,13.0,8.2
109,111,Cedric Mullins,BAL,131,447.3397312859885,498.0,86.9827255278311,0.20729366602687138,0.7362637362637362,0.21978021978021978,0.03296703296703297,0.0326295585412668,0.1343570057581574,0.09980806142034548,0.08061420345489442,0.0019193857965451055,0.2034548944337812,0.009596928982725527,0.007677543186180422,0.003838771593090211,0.057581573896353176,0.011516314779270634,0.046065259117082535,0.231,0.2986512524084778,0.3931623931623931,0.691813646,0.2607449856733524,20.34548944337812,8.061420345489443,435,498,77,0.18875502008032127,0.6883116883116883,0.2987012987012987,0.012987012987012988,0.03413654618473896,0.11646586345381527,0.11847389558232932,0.10040160642570281,0.0,0.24096385542168675,0.008032128514056224,0.012048192771084338,0.006024096385542169,0.04417670682730924,0.008032128514056224,0.03614457831325301,0.216,0.299,0.391,0.69,0.253,24.1,10.0
